id_ville;ville;code_postal
32389;Mauléon;79700
32390;Châtillon-sur-Thouet;79200
32391;Chauray;79180
32392;Chef-Boutonne;79110
32393;Chenay;79120
32394;Chérigné;79170
32395;Cherveux;79410
32396;Chey;79120
32397;Chiché;79350
32398;Le Chillou;79600
32399;Chizé;79170
32400;Cirières;79140
32401;Clavé;79420
32402;Clessé;79350
32403;Clussais-la-Pommeraie;79190
32404;Combrand;79140
32405;La Couarde;79800
32406;La Coudre;79150
32407;Coulon;79510
32408;Coulonges-sur-l'Autize;79160
32409;Coulonges-Thouarsais;79330
32410;Courlay;79440
32411;Cours;79220
32412;Coutières;79340
32413;Couture-d'Argenson;79110
32414;Crézières;79110
32415;Doux;79390
32416;Échiré;79410
32417;Ensigné;79170
32418;Épannes;79270
32419;Étusson;79150
32420;Exireuil;79400
32421;Exoudun;79800
32422;Faye-l'Abbesse;79350
32423;Faye-sur-Ardin;79160
32424;Fénery;79450
32425;Fenioux;79160
32426;La Ferrière-en-Parthenay;79390
32427;Fomperron;79340
32428;Fontenille-Saint-Martin-d'Entraigues;79110
32429;La Forêt-sur-Sèvre;79380
32430;Les Forges;79340
32431;Fors;79230
32432;Les Fosses;79360
32433;La Foye-Monjault;79360
32434;François;79260
32435;Fressines;79370
32436;Frontenay-Rohan-Rohan;79270
32437;Geay;79330
32438;Genneton;79150
32439;Germond-Rouvre;79220
32440;Glénay;79330
32441;Gourgé;79200
32442;Gournay-Loizé;79110
32443;Granzay-Gript;79360
32444;Les Groseillers;79220
32445;Hanc;79110
32446;Irais;79600
32447;Juillé;79170
32448;Juscorps;79230
32449;Lageon;79200
32450;Largeasse;79240
32451;Lezay;79120
32452;Lhoumois;79390
32453;Limalonges;79190
32454;Lorigné;79190
32455;Loubigné;79110
32456;Loubillé;79110
32457;Louin;79600
32458;Louzy;79100
32459;Luché-sur-Brioux;79170
32460;Luché-Thouarsais;79330
32461;Lusseray;79170
32462;Luzay;79100
32463;Magné;79460
32464;Mairé-Levescault;79190
32465;Maisonnay;79500
32466;Maisontiers;79600
32467;Marigny;79360
32468;Marnes;79600
32469;Massais;79150
32470;Mauzé-sur-le-Mignon;79210
32471;Mauzé-Thouarsais;79100
32472;Mazières-en-Gâtine;79310
32473;Mazières-sur-Béronne;79500
32474;Melle;79500
32475;Melleran;79190
32476;Ménigoute;79340
32477;Messé;79120
32478;Missé;79100
32479;Moncoutant;79320
32480;Montalembert;79190
32481;Montravers;79140
32482;La Mothe-Saint-Héray;79800
32483;Mougon;79370
32484;Moutiers-sous-Argenton;79150
32485;Moutiers-sous-Chantemerle;79320
32486;Nanteuil;79400
32487;Neuvy-Bouin;79130
32488;Niort;79000
32489;Nueil-les-Aubiers;79250
32490;Oiron;79100
32491;Oroux;79390
32492;Paizay-le-Chapt;79170
32493;Paizay-le-Tort;79500
32494;Pamplie;79220
32495;Pamproux;79800
32496;Parthenay;79200
32497;Pas-de-Jeu;79100
32498;Périgné;79170
32499;Pers;79190
32500;La Petite-Boissière;79700
32501;La Peyratte;79200
32502;Pierrefitte;79330
32503;Le Pin;79140
32504;Pioussay;79110
32505;Pliboux;79190
32506;Pompaire;79200
32507;Pouffonds;79500
32508;Pougne-Hérisson;79130
32509;Prahecq;79230
32510;Prailles;79370
32511;Pressigny;79390
32512;Priaires;79210
32513;Prin-Deyrançon;79210
32514;Pugny;79320
32515;Puihardy;79160
32516;Reffannes;79420
32517;Le Retail;79130
32518;La Rochénard;79270
32519;Rom;79120
32520;Romans;79260
32521;Saint-Amand-sur-Sèvre;79700
32522;Saint-André-sur-Sèvre;79380
32523;Saint-Aubin-du-Plain;79300
32524;Saint-Aubin-le-Cloud;79450
32525;Sainte-Blandine;79370
32526;Saint-Christophe-sur-Roc;79220
32527;Saint-Clémentin;79150
32528;Saint-Coutant;79120
32529;Saint-Cyr-la-Lande;79100
32530;Sainte-Eanne;79800
32531;Saint-Étienne-la-Cigogne;79360
32532;Saint-Gelais;79410
32533;Sainte-Gemme;79330
32534;Saint-Génard;79500
32535;Saint-Généroux;79600
32536;Saint-Georges-de-Noisné;79400
32537;Saint-Georges-de-Rex;79210
32538;Saint-Germain-de-Longue-Chaume;79200
32539;Saint-Germier;79340
32540;Saint-Hilaire-la-Palud;79210
32541;Saint-Jacques-de-Thouars;79100
32542;Saint-Jean-de-Thouars;79100
32543;Saint-Jouin-de-Marnes;79600
32544;Saint-Jouin-de-Milly;79380
32545;Saint-Laurs;79160
32546;Saint-Léger-de-la-Martinière;79500
32547;Saint-Léger-de-Montbrun;79100
32548;Saint-Lin;79420
32549;Saint-Loup-Lamairé;79600
32550;Saint-Maixent-de-Beugné;79160
32551;Saint-Maixent-l'École;79400
32552;Saint-Marc-la-Lande;79310
32553;Saint-Martin-de-Bernegoue;79230
32554;Saint-Martin-de-Mâcon;79100
32555;Saint-Martin-de-Saint-Maixent;79400
32556;Saint-Martin-de-Sanzay;79290
32557;Saint-Martin-du-Fouilloux;79420
32558;Saint-Martin-lès-Melle;79500
32559;Saint-Maurice-la-Fougereuse;79150
32560;Saint-Maxire;79410
32561;Saint-Médard;79370
32562;Sainte-Néomaye;79260
32563;Sainte-Ouenne;79220
32564;Saint-Pardoux;79310
32565;Saint-Paul-en-Gâtine;79240
32566;Saint-Pierre-des-Échaubrognes;79700
32567;Saint-Pompain;79160
32568;Sainte-Radegonde;79100
32569;Saint-Rémy;79410
32570;Saint-Romans-des-Champs;79230
32571;Saint-Romans-lès-Melle;79500
32572;Sainte-Soline;79120
32573;Saint-Symphorien;79270
32574;Saint-Varent;79330
32575;Sainte-Verge;79100
32576;Saint-Vincent-la-Châtre;79500
32577;Saivres;79400
32578;Salles;79800
32579;Sansais;79270
32580;Saurais;79200
32581;Sauzé-Vaussais;79190
32582;Sciecq;79000
32583;Scillé;79240
32584;Secondigné-sur-Belle;79170
32585;Secondigny;79130
32586;Séligné;79170
32587;Sepvret;79120
32588;Sompt;79110
32589;Soudan;79800
32590;Soutiers;79310
32591;Souvigné;79800
32592;Surin;79220
32593;Taizé;79100
32594;Le Tallud;79200
32595;Tessonnière;79600
32596;Thénezay;79390
32597;Thorigné;79370
32598;Thorigny-sur-le-Mignon;79360
32599;Thouars;79100
32600;Tillou;79110
32601;Tourtenay;79100
32602;Trayes;79240
32603;Ulcot;79150
32604;Usseau;79210
32605;Vallans;79270
32606;Vançais;79120
32607;Le Vanneau-Irleau;79270
32608;Vanzay;79120
32609;Vasles;79340
32610;Vausseroux;79420
32611;Vautebis;79420
32612;Vernoux-en-Gâtine;79240
32613;Vernoux-sur-Boutonne;79170
32614;Verruyes;79310
32615;Le Vert;79170
32616;Viennay;79200
32617;Villefollet;79170
32618;Villemain;79110
32619;Villiers-en-Bois;79360
32620;Villiers-en-Plaine;79160
32621;Villiers-sur-Chizé;79170
32622;Vitré;79370
32623;Vouhé;79310
32624;Vouillé;79230
32625;Voultegon;79150
32626;Xaintray;79220
32627;Abbeville;80100
32628;Ablaincourt-Pressoir;80320
32629;Acheux-en-Amiénois;80560
32630;Acheux-en-Vimeu;80210
32631;Agenville;80370
32632;Agenvillers;80150
32633;Aigneville;80210
32634;Ailly-le-Haut-Clocher;80690
32635;Ailly-sur-Noye;80250
32636;Ailly-sur-Somme;80470
32637;Airaines;80270
32638;Aizecourt-le-Bas;80240
32639;Aizecourt-le-Haut;80200
32640;Albert;80300
32641;Allaines;80200
32642;Allenay;80130
32643;Allery;80270
32644;Allonville;80260
32645;Amiens;80000
32646;Andainville;80140
32647;Andechy;80700
32648;Argoeuves;80470
32649;Argoules;80120
32650;Arguel;80140
32651;Armancourt;80700
32652;Arquèves;80560
32653;Arrest;80820
32654;Arry;80120
32655;Arvillers;80910
32656;Assainvillers;80500
32657;Assevillers;80200
32658;Athies;80200
32659;Aubercourt;80110
32660;Aubigny;80800
32661;Aubvillers;80110
32662;Auchonvillers;80560
32663;Ault;80460
32664;Aumâtre;80140
32665;Aumont;80640
32666;Autheux;80600
32667;Authie;80560
32668;Authieule;80600
32669;Authuille;80300
32670;Avelesges;80270
32671;Aveluy;80300
32672;Avesnes-Chaussoy;80140
32673;Ayencourt;80500
32674;Bacouel-sur-Selle;80480
32675;Bailleul;80490
32676;Baizieux;80300
32677;Balâtre;80700
32678;Barleux;80200
32679;Barly;80600
32680;Bavelincourt;80260
32681;Bayencourt;80560
32682;Bayonvillers;80170
32683;Bazentin;80300
32684;Béalcourt;80370
32685;Beaucamps-le-Jeune;80430
32686;Beaucamps-le-Vieux;80430
32687;Beauchamps;80770
32688;Beaucourt-en-Santerre;80110
32689;Beaucourt-sur-l'Ancre;80300
32690;Beaucourt-sur-l'Hallue;80260
32691;Beaufort-en-Santerre;80170
32692;Beaumetz;80370
32693;Beaumont-Hamel;80300
32694;Beauquesne;80600
32695;Beauval;80630
32696;Bécordel-Bécourt;80300
32697;Becquigny;80500
32698;Béhen;80870
32699;Béhencourt;80260
32700;Bellancourt;80132
32701;Belleuse;80160
32702;Belloy-en-Santerre;80200
32703;Belloy-Saint-Léonard;80270
32704;Belloy-sur-Somme;80310
32705;Bergicourt;80290
32706;Bermesnil;80140
32707;Bernâtre;80370
32708;Bernaville;80370
32709;Bernay-en-Ponthieu;80120
32710;Bernes;80240
32711;Berneuil;80620
32712;Berny-en-Santerre;80200
32713;Bertangles;80260
32714;Berteaucourt-les-Dames;80850
32715;Berteaucourt-lès-Thennes;80110
32716;Bertrancourt;80560
32717;Béthencourt-sur-Mer;80130
32718;Béthencourt-sur-Somme;80190
32719;Bettembos;80290
32720;Bettencourt-Rivière;80270
32721;Bettencourt-Saint-Ouen;80610
32722;Beuvraignes;80700
32723;Biaches;80200
32724;Biarre;80190
32725;Biencourt;80140
32726;Billancourt;80190
32727;Blangy-sous-Poix;80290
32728;Blangy-Tronville;80440
32729;Boisbergues;80600
32730;Le Boisle;80150
32731;Boismont;80230
32732;Bonnay;80800
32733;Bonneville;80670
32734;Bosquel;80160
32735;Bouchavesnes-Bergen;80200
32736;Bouchoir;80910
32737;Bouchon;80830
32738;Boufflers;80150
32739;Bougainville;80540
32740;Bouillancourt-en-Séry;80220
32741;Bouillancourt-la-Bataille;80500
32742;Bouquemaison;80600
32743;Bourdon;80310
32744;Bourseville;80130
32745;Boussicourt;80500
32746;Bouttencourt;80220
32747;Bouvaincourt-sur-Bresle;80220
32748;Bouvincourt-en-Vermandois;80200
32749;Bouzincourt;80300
32750;Bovelles;80540
32751;Boves;80440
32752;Braches;80110
32753;Brailly-Cornehotte;80150
32754;Brassy;80160
32755;Bray-lès-Mareuil;80580
32756;Bray-sur-Somme;80340
32757;Breilly;80470
32758;Bresle;80300
32759;Breuil;80400
32760;Brévillers;80600
32761;Brie;80200
32762;Briquemesnil-Floxicourt;80540
32763;Brocourt;80430
32764;Brouchy;80400
32765;Brucamps;80690
32766;Brutelles;80230
32767;Buigny-l'Abbé;80132
32768;Buigny-lès-Gamaches;80220
32769;Buigny-Saint-Maclou;80132
32770;Buire-Courcelles;80200
32771;Buire-sur-l'Ancre;80300
32772;Bus-la-Mésière;80700
32773;Bus-lès-Artois;80560
32774;Bussu;80200
32775;Bussus-Bussuel;80135
32776;Bussy-lès-Daours;80800
32777;Bussy-lès-Poix;80290
32778;Buverchy;80400
32779;Cachy;80800
32780;Cagny;80330
32781;Cahon;80132
32782;Caix;80170
32783;Cambron;80132
32784;Camon;80450
32785;Camps-en-Amiénois;80540
32786;Canaples;80670
32787;Canchy;80150
32788;Candas;80750
32789;Cannessières;80140
32790;Cantigny;80500
32791;Caours;80132
32792;Cappy;80340
32793;Cardonnette;80260
32794;Le Cardonnois;80500
32795;Carnoy;80300
32796;Carrépuis;80700
32797;Cartigny;80200
32798;Caulières;80290
32799;Cavillon;80310
32800;Cayeux-en-Santerre;80800
32801;Cayeux-sur-Mer;80410
32802;Cerisy-Buleux;80140
32803;Cerisy;80800
32804;Champien;80700
32805;Chaulnes;80320
32806;La Chaussée-Tirancourt;80310
32807;Chaussoy-Epagny;80250
32808;La Chavatte;80700
32809;Chépy;80210
32810;Chilly;80170
32811;Chipilly;80800
32812;Chirmont;80250
32813;Chuignes;80340
32814;Chuignolles;80340
32815;Citerne;80490
32816;Cizancourt;80200
32817;Clairy-Saulchoix;80540
32818;Cléry-sur-Somme;80200
32819;Cocquerel;80510
32820;Coigneux;80560
32821;Coisy;80260
32822;Colincamps;80560
32823;Combles;80360
32824;Condé-Folie;80890
32825;Contalmaison;80300
32826;Contay;80560
32827;Conteville;80370
32828;Contoire;80500
32829;Contre;80160
32830;Conty;80160
32831;Corbie;80800
32832;Cottenchy;80440
32833;Coullemelle;80250
32834;Coulonvillers;80135
32835;Courcelette;80300
32836;Courcelles-au-Bois;80560
32837;Courcelles-sous-Moyencourt;80290
32838;Courcelles-sous-Thoix;80160
32839;Courtemanche;80500
32840;Cramont;80370
32841;Crécy-en-Ponthieu;80150
32842;Crémery;80700
32843;Cressy-Omencourt;80190
32844;Creuse;80480
32845;Croix-Moligneaux;80400
32846;Croixrault;80290
32847;Le Crotoy;80550
32848;Crouy-Saint-Pierre;80310
32849;Curchy;80190
32850;Curlu;80360
32851;Damery;80700
32852;Dancourt-Popincourt;80700
32853;Daours;80800
32854;Dargnies;80570
32855;Davenescourt;80500
32856;Démuin;80110
32857;Dernancourt;80300
32858;Devise;80200
32859;Doingt;80200
32860;Domart-en-Ponthieu;80620
32861;Domart-sur-la-Luce;80110
32862;Domesmont;80370
32863;Dominois;80120
32864;Domléger-Longvillers;80370
32865;Dommartin;80440
32866;Dompierre-Becquincourt;80980
32867;Dompierre-sur-Authie;80150
32868;Domqueur;80620
32869;Domvast;80150
32870;Doudelainville;80140
32871;Douilly;80400
32872;Doullens;80600
32873;Dreuil-lès-Amiens;80470
32874;Driencourt;80240
32875;Dromesnil;80640
32876;Drucat;80132
32877;Dury;80480
32878;Eaucourt-sur-Somme;80580
32879;L'Échelle-Saint-Aurin;80700
32880;Éclusier-Vaux;80340
32881;Embreville;80570
32882;Englebelmer;80300
32883;Ennemain;80200
32884;Épagne-Épagnette;80580
32885;Épaumesnil;80140
32886;Épécamps;80370
32887;Épehy;80740
32888;Épénancourt;80190
32889;Éplessier;80290
32890;Eppeville;80400
32891;Équancourt;80360
32892;Équennes-Éramecourt;80290
32893;Erches;80500
32894;Ercheu;80400
32895;Ercourt;80210
32896;Ergnies;80690
32897;Érondelle;80580
32898;Esclainvillers;80250
32899;Esmery-Hallon;80400
32900;Essertaux;80160
32901;Estréboeuf;80230
32902;Estrées-Deniécourt;80200
32903;Estrées-lès-Crécy;80150
32904;Estrées-sur-Noye;80250
32905;Étalon;80190
32906;Ételfay;80500
32907;Éterpigny;80200
32908;Étinehem;80340
32909;L'Étoile;80830
32910;Étréjust;80140
32911;Étricourt-Manancourt;80360
32912;La Faloise;80250
32913;Falvy;80190
32914;Famechon;80290
32915;Faverolles;80500
32916;Favières;80120
32917;Fay;80200
32918;Ferrières;80470
32919;Fescamps;80500
32920;Feuillères;80200
32921;Feuquières-en-Vimeu;80210
32922;Fienvillers;80750
32923;Fignières;80500
32924;Fins;80360
32925;Flaucourt;80200
32926;Flers;80360
32927;Flers-sur-Noye;80160
32928;Flesselles;80260
32929;Fleury;80160
32930;Flixecourt;80420
32931;Fluy;80540
32932;Folies;80170
32933;Folleville;80250
32934;Fonches-Fonchette;80700
32935;Fontaine-le-Sec;80140
32936;Fontaine-lès-Cappy;80340
32937;Fontaine-sous-Montdidier;80500
32938;Fontaine-sur-Maye;80150
32939;Fontaine-sur-Somme;80510
32940;Forceville;80560
32941;Forceville-en-Vimeu;80140
32942;Forest-l'Abbaye;80150
32943;Forest-Montiers;80120
32944;Fort-Mahon-Plage;80120
32945;Fossemanant;80160
32946;Foucaucourt-en-Santerre;80340
32947;Foucaucourt-Hors-Nesle;80140
32948;Fouencamps;80440
32949;Fouilloy;80800
32950;Fouquescourt;80170
32951;Fourcigny;80290
32952;Fourdrinoy;80310
32953;Framerville-Rainecourt;80131
32954;Framicourt;80140
32955;Francières;80690
32956;Franleu;80210
32957;Franqueville;80620
32958;Fransart;80700
32959;Fransu;80620
32960;Fransures;80160
32961;Franvillers;80800
32962;Fréchencourt;80260
32963;Frémontiers;80160
32964;Fresnes-Mazancourt;80320
32965;Fresnes-Tilloloy;80140
32966;Fresneville;80140
32967;Fresnoy-Andainville;80140
32968;Fresnoy-au-Val;80290
32969;Fresnoy-en-Chaussée;80110
32970;Fresnoy-lès-Roye;80700
32971;Fressenneville;80390
32972;Frettecuisse;80140
32973;Frettemeule;80220
32974;Friaucourt;80460
32975;Fricamps;80290
32976;Fricourt;80300
32977;Frise;80340
32978;Friville-Escarbotin;80130
32979;Frohen-sur-Authie;80370
32980;Froyelles;80150
32981;Frucourt;80490
32982;Gamaches;80220
32983;Gapennes;80150
32984;Gauville;80290
32985;Gentelles;80800
32986;Gézaincourt;80600
32987;Ginchy;80360
32988;Glisy;80440
32989;Gorenflos;80690
32990;Gorges;80370
32991;Goyencourt;80700
32992;Grandcourt;80300
32993;Grand-Laviers;80132
32994;Gratibus;80500
32995;Grattepanche;80680
32996;Grébault-Mesnil;80140
32997;Grécourt;80400
32998;Grivesnes;80250
32999;Grivillers;80700
33000;Grouches-Luchuel;80600
33001;Gruny;80700
33002;Guerbigny;80500
33003;Gueschart;80150
33004;Gueudecourt;80360
33005;Guignemicourt;80540
33006;Guillaucourt;80170
33007;Guillemont;80360
33008;Guizancourt;80290
33009;Guyencourt-sur-Noye;80250
33010;Guyencourt-Saulcourt;80240
33011;Hailles;80440
33012;Hallencourt;80490
33013;Hallivillers;80250
33014;Halloy-lès-Pernois;80670
33015;Hallu;80320
33016;Ham;80400
33017;Le Hamel;80800
33018;Hamelet;80800
33019;Hancourt;80240
33020;Hangard;80110
33021;Hangest-en-Santerre;80134
33022;Hangest-sur-Somme;80310
33023;Harbonnières;80131
33024;Hardecourt-aux-Bois;80360
33025;Hargicourt;80500
33026;Harponville;80560
33027;Hattencourt;80700
33028;Hautvillers-Ouville;80132
33029;Havernas;80670
33030;Hébécourt;80680
33031;Hédauville;80560
33032;Heilly;80800
33033;Hem-Hardinval;80600
33034;Hem-Monacu;80360
33035;Hénencourt;80300
33036;Herbécourt;80200
33037;Hérissart;80260
33038;Herleville;80340
33039;Herly;80190
33040;Hervilly;80240
33041;Hesbécourt;80240
33042;Hescamps;80290
33043;Heucourt-Croquoison;80270
33044;Heudicourt;80122
33045;Heuzecourt;80370
33046;Hiermont;80370
33047;Hombleux;80400
33048;Hornoy-le-Bourg;80640
33049;Huchenneville;80132
33050;Humbercourt;80600
33051;Huppy;80140
33052;Hyencourt-le-Grand;80320
33053;Ignaucourt;80800
33054;Inval-Boiron;80430
33055;Irles;80300
33056;Jumel;80250
33057;Laboissière-en-Santerre;80500
33058;Lachapelle;80290
33059;Lafresguimont-Saint-Martin;80430
33060;Lahoussoye;80800
33061;Laleu;80270
33062;Lamaronde;80290
33063;Lamotte-Brebière;80450
33064;Lamotte-Buleux;80150
33065;Lamotte-Warfusée;80800
33066;Lanchères;80230
33067;Languevoisin-Quiquery;80190
33068;Lanches-Saint-Hilaire;80620
33069;Laucourt;80700
33070;Laviéville;80300
33071;Lawarde-Mauger-l'Hortoy;80250
33072;Léalvillers;80560
33073;Lesboeufs;80360
33074;Liancourt-Fosse;80700
33075;Licourt;80320
33076;Liéramont;80240
33077;Liercourt;80580
33078;Ligescourt;80150
33079;Lignières;80500
33080;Lignières-Châtelain;80290
33081;Lignières-en-Vimeu;80140
33082;Lihons;80320
33083;Limeux;80490
33084;Liomer;80430
33085;Loeuilly;80160
33086;Long;80510
33087;Longavesnes;80240
33088;Longpré-les-Corps-Saints;80510
33089;Longueau;80330
33090;Longueval;80360
33091;Longuevillette;80600
33092;Louvencourt;80560
33093;Louvrechy;80250
33094;Lucheux;80600
33095;Machiel;80150
33096;Machy;80150
33097;Mailly-Maillet;80560
33098;Mailly-Raineval;80110
33099;Maisnières;80220
33100;Maison-Ponthieu;80150
33101;Maison-Roland;80135
33102;Maizicourt;80370
33103;Malpart;80250
33104;Mametz;80300
33105;Marcelcave;80800
33106;Marché-Allouarde;80700
33107;Marchélepot;80200
33108;Marestmontiers;80500
33109;Mareuil-Caubert;80132
33110;Maricourt;80360
33111;Marieux;80560
33112;Marlers;80290
33113;Marquaix;80240
33114;Marquivillers;80700
33115;Martainneville;80140
33116;Matigny;80400
33117;Maucourt;80170
33118;Maurepas;80360
33119;Le Mazis;80430
33120;Méaulte;80300
33121;Méharicourt;80170
33122;Meigneux;80290
33123;Le Meillard;80370
33124;Méneslies;80520
33125;Méréaucourt;80290
33126;Mérélessart;80490
33127;Méricourt-l'Abbé;80800
33128;Méricourt-en-Vimeu;80640
33129;Méricourt-sur-Somme;80340
33130;Mers-les-Bains;80350
33131;Le Mesge;80310
33132;Mesnil-Bruntel;80200
33133;Mesnil-Domqueur;80620
33134;Mesnil-en-Arrouaise;80360
33135;Mesnil-Martinsart;80300
33136;Mesnil-Saint-Georges;80500
33137;Mesnil-Saint-Nicaise;80190
33138;Métigny;80270
33139;Mézerolles;80600
33140;Mézières-en-Santerre;80110
33141;Miannay;80132
33142;Millencourt;80300
33143;Millencourt-en-Ponthieu;80135
33144;Miraumont;80300
33145;Mirvaux;80260
33146;Misery;80320
33147;Moislains;80200
33148;Molliens-au-Bois;80260
33149;Molliens-Dreuil;80540
33150;Monchy-Lagache;80200
33151;Mons-Boubert;80210
33152;Estrées-Mons;80200
33153;Monsures;80160
33154;Montagne-Fayel;80540
33155;Montauban-de-Picardie;80300
33156;Montdidier;80500
33157;Montigny-sur-l'Hallue;80260
33158;Montigny-les-Jongleurs;80370
33159;Montonvillers;80260
33160;Fieffes-Montrelet;80670
33161;Morchain;80190
33162;Morcourt;80340
33163;Moreuil;80110
33164;Morisel;80110
33165;Morlancourt;80300
33166;Morvillers-Saint-Saturnin;80290
33167;Mouflers;80690
33168;Mouflières;80140
33169;Moyencourt;80400
33170;Moyencourt-lès-Poix;80290
33171;Moyenneville;80870
33172;Muille-Villette;80400
33173;Nampont;80120
33174;Namps-Maisnil;80290
33175;Nampty;80160
33176;Naours;80260
33177;Nesle;80190
33178;Nesle-l'Hôpital;80140
33179;Neslette;80140
33180;Neufmoulin;80132
33181;Neuilly-le-Dien;80150
33182;Neuilly-l'Hôpital;80132
33183;Neuville-au-Bois;80140
33184;Neuville-Coppegueule;80430
33185;La Neuville-lès-Bray;80340
33186;Neuville-lès-Loeuilly;80160
33187;La Neuville-Sire-Bernard;80110
33188;Neuvillette;80600
33189;Nibas;80390
33190;Nouvion;80860
33191;Noyelles-en-Chaussée;80150
33192;Noyelles-sur-Mer;80860
33193;Nurlu;80240
33194;Occoches;80600
33195;Ochancourt;80210
33196;Offignies;80290
33197;Offoy;80400
33198;Oisemont;80140
33199;Oissy;80540
33200;Omiécourt;80320
33201;Oneux;80135
33202;Oresmaux;80160
33203;Oust-Marest;80460
33204;Outrebois;80600
33205;Ovillers-la-Boisselle;80300
33206;Pargny;80190
33207;Parvillers-le-Quesnoy;80700
33208;Pendé;80230
33209;Pernois;80670
33210;Péronne;80200
33211;Pertain;80320
33212;Picquigny;80310
33213;Piennes-Onvillers;80500
33214;Pierregot;80260
33215;Pierrepont-sur-Avre;80500
33216;Pissy;80540
33217;Plachy-Buyon;80160
33218;Le Plessier-Rozainvillers;80110
33219;Poeuilly;80240
33220;Poix-de-Picardie;80290
33221;Ponches-Estruval;80150
33222;Pont-de-Metz;80480
33223;Ponthoile;80860
33224;Pont-Noyelles;80115
33225;Pont-Remy;80580
33226;Port-le-Grand;80132
33227;Potte;80190
33228;Poulainville;80260
33229;Pozières;80300
33230;Prouville;80370
33231;Prouzel;80160
33232;Proyart;80340
33233;Puchevillers;80560
33234;Punchy;80320
33235;Puzeaux;80320
33236;Pys;80300
33237;Quend;80120
33238;Querrieu;80115
33239;Le Quesne;80430
33240;Le Quesnel;80118
33241;Quesnoy-le-Montant;80132
33242;Quesnoy-sur-Airaines;80270
33243;Quevauvillers;80710
33244;Quiry-le-Sec;80250
33245;Quivières;80400
33246;Raincheval;80600
33247;Rainneville;80260
33248;Ramburelles;80140
33249;Rambures;80140
33250;Rancourt;80360
33251;Regnière-Écluse;80120
33252;Remaisnil;80600
33253;Remaugies;80500
33254;Remiencourt;80250
33255;Rethonvillers;80700
33256;Revelles;80540
33257;Ribeaucourt;80620
33258;Ribemont-sur-Ancre;80800
33259;Riencourt;80310
33260;Rivery;80136
33261;Rogy;80160
33262;Roiglise;80700
33263;Roisel;80240
33264;Rollot;80500
33265;Ronssoy;80740
33266;Rosières-en-Santerre;80170
33267;Rouvrel;80250
33268;Rouvroy-en-Santerre;80170
33269;Rouy-le-Grand;80190
33270;Rouy-le-Petit;80190
33271;Roye;80700
33272;Rubempré;80260
33273;Rubescourt;80500
33274;Rue;80120
33275;Rumigny;80680
33276;Saigneville;80230
33277;Sailly-Flibeaucourt;80970
33278;Sailly-Laurette;80800
33279;Sailly-le-Sec;80800
33280;Sailly-Saillisel;80360
33281;Sains-en-Amiénois;80680
33282;Saint-Acheul;80370
33283;Saint-Aubin-Montenoy;80540
33284;Saint-Aubin-Rivière;80430
33285;Saint-Blimont;80960
33286;Saint-Christ-Briost;80200
33287;Saint-Fuscien;80680
33288;Saint-Germain-sur-Bresle;80430
33289;Saint-Gratien;80260
33290;Saint-Léger-lès-Authie;80560
33291;Saint-Léger-lès-Domart;80780
33292;Saint-Léger-sur-Bresle;80140
33293;Saint-Mard;80700
33294;Saint-Maulvis;80140
33295;Saint-Maxent;80140
33296;Saint-Ouen;80610
33297;Saint-Quentin-en-Tourmont;80120
33298;Saint-Quentin-la-Motte-Croix-au-Bailly;80880
33299;Saint-Riquier;80135
33300;Saint-Sauflieu;80160
33301;Saint-Sauveur;80470
33302;Sainte-Segrée;80290
33303;Saint-Valery-sur-Somme;80230
33304;Saint-Vaast-en-Chaussée;80310
33305;Saisseval;80540
33306;Saleux;80480
33307;Salouël;80480
33308;Sancourt;80400
33309;Saulchoy-sous-Poix;80290
33310;Sauvillers-Mongival;80110
33311;Saveuse;80470
33312;Senarpont;80140
33313;Senlis-le-Sec;80300
33314;Sentelie;80160
33315;Seux;80540
33316;Sorel-en-Vimeu;80490
33317;Sorel;80240
33318;Soues;80310
33319;Sourdon;80250
33320;Soyécourt;80200
33321;Surcamps;80620
33322;Suzanne;80340
33323;Tailly;80270
33324;Talmas;80260
33325;Templeux-la-Fosse;80240
33326;Templeux-le-Guérard;80240
33327;Terramesnil;80600
33328;Tertry;80200
33329;Thennes;80110
33330;Thézy-Glimont;80440
33331;Thiepval;80300
33332;Thieulloy-l'Abbaye;80640
33333;Thieulloy-la-Ville;80290
33334;Thièvres;62760
33335;Thoix;80160
33336;Thory;80250
33337;Tilloloy;80700
33338;Tilloy-Floriville;80220
33339;Tilloy-lès-Conty;80160
33340;Tincourt-Boucly;80240
33341;Le Titre;80132
33342;Toeufles;80870
33343;Tours-en-Vimeu;80210
33344;Toutencourt;80560
33345;Le Translay;80140
33346;Treux;80300
33347;Tully;80130
33348;Ugny-l'Équipée;80400
33349;Vadencourt;80560
33350;Vaire-sous-Corbie;80800
33351;Valines;80210
33352;Varennes;80560
33353;Vauchelles-lès-Authie;80560
33354;Vauchelles-lès-Domart;80620
33355;Vauchelles-les-Quesnoy;80132
33356;Vaudricourt;80230
33357;Vauvillers;80131
33358;Vaux-en-Amiénois;80260
33359;Vaux-Marquenneville;80140
33360;Vaux-sur-Somme;80800
33361;Vecquemont;80800
33362;Velennes;80160
33363;Vercourt;80120
33364;Vergies;80270
33365;Vermandovillers;80320
33366;Verpillières;80700
33367;Vers-sur-Selles;80480
33368;La Vicogne;80260
33369;Vignacourt;80650
33370;Villecourt;80190
