id_vile;ville;code_postal
23146;RAMILLIES;59161
23147;RIBECOURT LA TOUR;59159
23148;RIEUX EN CAMBRESIS;59277
23149;RUBROUCK;59285
23150;LES RUES DES VIGNES;59258
23151;RUESNES;59530
23152;ST MARTIN SUR ECAILLON;59213
23153;ST REMY CHAUSSEE;59620
23154;ST SOUPLET;59360
23155;ST WAAST;59570
23156;SALOME;59496
23157;SANCOURT;59268
23158;SASSEGNIES;59145
23159;SAULZOIR;59227
23160;SEBOURG;59990
23161;SEMERIES;59440
23162;SOCX;59380
23163;SOLRE LE CHATEAU;59740
23164;SOMMAING;59213
23165;STAPLE;59190
23166;STEENBECQUE;59189
23167;STEENWERCK;59181
23168;TEMPLEMARS;59175
23169;TETEGHEM COUDEKERQUE VILLAGE;59380
23170;THUN ST MARTIN;59141
23171;TILLOY LEZ CAMBRAI;59554
23172;TOURCOING;59200
23173;UXEM;59229
23174;VENDEGIES SUR ECAILLON;59213
23175;VIESLY;59271
23176;VILLEREAU;59530
23177;VRED;59870
23178;WALLERS;59135
23179;WALLERS EN FAGNE;59132
23180;WARNETON;59560
23181;WATTRELOS;59150
23182;ACHY;60690
23183;AMY;60310
23184;ANSACQ;60250
23185;ANSAUVILLERS;60120
23186;APREMONT;60300
23187;BABOEUF;60400
23188;BEAUDEDUIT;60210
23189;BEAURAINS LES NOYON;60400
23190;BEAUREPAIRE;60700
23191;BEAUVOIR;60120
23192;BETHISY ST MARTIN;60320
23193;BETZ;60620
23194;BOREST;60300
23195;BORNEL;60540
23196;BORNEL;60540
23197;BOUCONVILLERS;60240
23198;BOUTENCOURT;60590
23199;BROYES;60120
23200;BRUNVILLERS LA MOTTE;60130
23201;STE GEMME EN SANCERROIS;18240
23202;ST HILAIRE DE COURT;18100
23203;ST HILAIRE DE GONDILLY;18350
23204;ST MAUR;18270
23205;ST PIERRE LES ETIEUX;18210
23206;SIDIAILLES;18270
23207;SOULANGIS;18220
23208;SURY PRES LERE;18240
23209;SURY ES BOIS;18260
23210;THOU;18260
23211;VASSELAY;18110
23212;VERNEUIL;18210
23213;VESDUN;18360
23214;VILLENEUVE SUR CHER;18400
23215;VOUZERON;18330
23216;ALBIGNAC;19190
23217;ALTILLAC;19120
23218;ARGENTAT;19400
23219;ARNAC POMPADOUR;19230
23220;BEYSSAC;19230
23221;CAMPS ST MATHURIN LEOBAZEL;19430
23222;CHAMBOULIVE;19450
23223;LA CHAPELLE AUX BROCS;19360
23224;CHASTEAUX;19600
23225;CHAUMEIL;19390
23226;CHIRAC BELLEVUE;19160
23227;COSNAC;19360
23228;COURTEIX;19340
23229;CUREMONTE;19500
23230;DAVIGNAC;19250
23231;DONZENAC;19270
23232;ESTIVAUX;19410
23233;GOULLES;19430
23234;GOURDON MURAT;19170
23235;LAMAZIERE HAUTE;19340
23236;LESTARDS;19170
23237;LOUIGNAC;19310
23238;LUBERSAC;19210
23239;MADRANGES;19470
23240;MARCILLAC LA CROISILLE;19320
23241;MENOIRE;19190
23242;MERLINES;19340
23243;MONCEAUX SUR DORDOGNE;19400
23244;NAVES;19460
23245;NONARDS;19120
23246;ORGNAC SUR VEZERE;19410
23247;ORLIAC DE BAR;19390
23248;PANDRIGNES;19150
23249;PERPEZAC LE NOIR;19410
23250;PRADINES;19170
23251;REYGADE;19430
23252;ROSIERS D EGLETONS;19300
23253;ST BAZILE DE MEYSSAC;19500
23254;ST BONNET PRES BORT;19200
23255;ST CYR LA ROCHE;19130
23256;ST ELOY LES TUILERIES;19210
23257;ST ETIENNE LA GENESTE;19160
23258;ST FREJOUX;19200
23259;ST GERMAIN LES VERGNES;19330
23260;ST HILAIRE LUC;19160
23261;ST JULIEN AUX BOIS;19220
23262;ST JULIEN LE VENDOMOIS;19210
23263;ST JULIEN MAUMONT;19500
23264;ST MARTIN LA MEANNE;19320
23265;ST PARDOUX LE VIEUX;19200
23266;ST SULPICE LES BOIS;19250
23267;SERVIERES LE CHATEAU;19220
23268;TOY VIAM;19170
23269;USSEL;19200
23270;USSEL;19200
23271;VALIERGUES;19200
23272;VARETZ;19240
23273;VIAM;19170
23274;AGEY;21410
23275;ALISE STE REINE;21150
23276;AMPILLY LE SEC;21400
23277;ANTHEUIL;21360
23278;ARCONCEY;21320
23279;ARNAY LE DUC;21230
23280;AVOT;21580
23281;BARBIREY SUR OUCHE;21410
23282;BAUBIGNY;21340
23283;BAULME LA ROCHE;21410
23284;BEAULIEU;21510
23285;BEAUMONT SUR VINGEANNE;21310
23286;BELLENOT SOUS POUILLY;21320
23287;BENEUVRE;21290
23288;BENOISEY;21500
23289;BESSEY EN CHAUME;21360
23290;BISSEY LA COTE;21520
23291;BISSEY LA PIERRE;21330
23292;BLAISY HAUT;21540
23293;BLIGNY LES BEAUNE;21200
23294;BONNENCONTRE;21250
23295;BOUZE LES BEAUNE;21200
23296;BRAZEY EN PLAINE;21470
23297;BROINDON;21220
23298;BUNCEY;21400
23299;BURE LES TEMPLIERS;21290
23300;CHAMBLANC;21250
23301;ST DENIS LA CHEVASSE;85170
23302;STE FOY;85150
23303;ST FULGENT;85250
23304;ST GEORGES DE POINTINDOUX;85150
23305;ST GERVAIS;85230
23306;ST HILAIRE DES LOGES;85240
23307;ST HILAIRE LE VOUHIS;85480
23308;ST MARS LA REORTHE;85590
23309;ST MARTIN DES NOYERS;85140
23310;ST MAURICE DES NOUES;85120
23311;ST MESMIN;85700
23312;STE PEXINE;85320
23313;STE RADEGONDE DES NOYERS;85450
23314;SALLERTAINE;85300
23315;SOULLANS;85300
23316;TALLUD STE GEMME;85390
23317;VOUILLE LES MARAIS;85450
23318;AMBERRE;86110
23319;ANTIGNY;86310
23320;ANTRAN;86100
23321;ARCHIGNY;86210
23322;ASNOIS;86250
23323;AVANTON;86170
23324;AYRON;86190
23325;BENASSAY;86470
23326;BEUXES;86120
23327;BOURESSE;86410
23328;CHALANDRAY;86190
23329;CHAMPNIERS;86400
23330;LA CHAPELLE MONTREUIL;86470
23331;CHASSENEUIL DU POITOU;86360
23332;COULONGES;86290
23333;CROUTELLE;86240
23334;CURCAY SUR DIVE;86120
23335;CURZAY SUR VONNE;86600
23336;DERCE;86420
23337;DIENNE;86410
23338;DISSAY;86130
23339;DOUSSAY;86140
23340;GENOUILLE;86250
23341;GLENOUZE;86200
23342;GUESNES;86420
23343;JAUNAY CLAN;86130
23344;JAZENEUIL;86600
23345;LAUTHIERS;86300
23346;LESIGNY;86270
23347;LOUDUN;86200
23348;LUSIGNAN;86600
23349;MAILLE;86190
23350;MAISONNEUVE;86170
23351;MAULAY;86200
23352;MIGNALOUX BEAUVOIR;86550
23353;MONDION;86230
23354;MONTMORILLON;86500
23355;MOUTERRE SUR BLOURDE;86430
23356;NALLIERS;86310
23357;PAIZAY LE SEC;86300
23358;RASLAY;86120
23359;ROIFFE;86120
23360;ROMAGNE;86700
23361;ST CLAIR;86330
23362;ST GENEST D AMBIERE;86140
23363;ST GEORGES LES BAILLARGEAUX;86130
23364;ST LAURENT DE JOURDES;86410
23365;ST MACOUX;86400
23366;ST PIERRE DE MAILLE;86260
23367;ST REMY SUR CREUSE;86220
23368;ST ROMAIN;86250
23369;ST SAVIN;86310
23370;ST SAVIOL;86400
23371;SAULGE;86500
23372;SAVIGNY SOUS FAYE;86140
23373;SCORBE CLAIRVAUX;86140
23374;SEVRES ANXAUMONT;86800
23375;SMARVES;86240
23376;VICQ SUR GARTEMPE;86260
23377;VILLIERS;86190
23378;VIVONNE;86370
23379;BALLEDENT;87290
23380;BERSAC SUR RIVALIER;87370
23381;CHAILLAC SUR VIENNE;87200
23382;CHATEAUNEUF LA FORET;87130
23383;COGNAC LA FORET;87310
23384;COMPREIGNAC;87140
23385;LA CROISILLE SUR BRIANCE;87130
23386;CUSSAC;87150
23387;DARNAC;87320
23388;FLAVIGNAC;87230
23389;GAJOUBERT;87330
23390;OUSSOY EN GATINAIS;45290
23391;OUTARVILLE;45480
23392;OUTARVILLE;45480
23393;OUTARVILLE;45480
23394;OUVROUER LES CHAMPS;45150
23395;OUZOUER SUR TREZEE;45250
23396;PATAY;45310
23397;PIERREFITTE ES BOIS;45360
23398;POILLY LEZ GIEN;45500
23399;ROUVRES ST JEAN;45300
23400;ST AIGNAN DES GUES;45460
23401;ST QUAY PORTRIEUX;22410
23402;ST RIEUL;22270
23403;ST VRAN;22230
23404;ST IGEAUX;22570
23405;TRAMAIN;22640
23406;TREBEDAN;22980
23407;TREDIAS;22250
23408;TREDREZ LOCQUEMEAU;22300
23409;TREFFRIN;22340
23410;TREGASTEL;22730
23411;TREGLAMUS;22540
23412;TREMEUR;22250
23413;TREMEVEN;22290
23414;TREMOREL;22230
23415;TREMUSON;22440
23416;TRESSIGNAUX;22290
23417;TREZENY;22450
23418;YFFINIAC;22120
23419;AJAIN;23380
23420;ARS;23480
23421;AZERABLES;23160
23422;BUSSIERE DUNOISE;23320
23423;LA CELLE DUNOISE;23800
23424;CEYROUX;23210
23425;CHAMBERAUD;23480
23426;CHAMBON SUR VOUEIZE;23170
23427;CHAMBONCHARD;23110
23428;CHAMPSANGLARD;23220
23429;CHATELUS MALVALEIX;23270
23430;LE COMPAS;23700
23431;CRESSAT;23140
23432;CROCQ;23260
23433;CROZANT;23160
23434;FLEURAT;23320
23435;FONTANIERES;23110
23436;FRESSELINES;23450
23437;LE GRAND BOURG;23240
23438;ISSOUDUN LETRIEIX;23130
23439;LAVAUFRANCHE;23600
23440;LEPINAS;23150
23441;LIOUX LES MONGES;23700
23442;LUPERSAT;23190
23443;MARSAC;23210
23444;MASBARAUD MERIGNAT;23400
23445;MAZEIRAT;23150
23446;MONTBOUCHER;23400
23447;LE MONTEIL AU VICOMTE;23460
23448;MOURIOUX VIEILLEVILLE;23210
23449;NAILLAT;23800
23450;NOUZERINES;23600
23451;PEYRABOUT;23000
23452;LA POUGE;23250
23453;ROYERE DE VASSIVIERE;23460
23454;LA SERRE BUSSIERE VIEILLE;23190
23455;ST AGNANT DE VERSILLAT;23300
23456;ST ALPINIEN;23200
23457;ST AMAND JARTOUDEIX;23400
23458;ST CHABRAIS;23130
23459;ST CHRISTOPHE;23000
23460;STE FEYRE LA MONTAGNE;23500
23461;ST GEORGES LA POUGE;23250
23462;ST GEORGES NIGREMONT;23500
23463;ST GOUSSAUD;23430
23464;ST LOUP;23130
23465;ST MARC A FRONGIER;23200
23466;ST MARTIN CHATEAU;23460
23467;ST MEDARD LA ROCHETTE;23200
23468;ST PARDOUX LES CARDS;23150
23469;ST PIERRE BELLEVUE;23460
23470;ST QUENTIN LA CHABANNE;23500
23471;ST SILVAIN SOUS TOULX;23140
23472;ST SULPICE LE GUERETOIS;23000
23473;TERCILLAT;23350
23474;TROIS FONDS;23230
23475;VERNEIGES;23170
23476;VIERSAT;23170
23477;VILLARD;23800
23478;AJAT;24210
23479;ANLHIAC;24160
23480;ANTONNE ET TRIGONANT;24420
23481;ARCHIGNAC;24590
23482;AURIAC DU PERIGORD;24290
23483;BARDOU;24560
23484;BARS;24210
23485;BAYAC;24150
23486;BEAUMONTOIS EN PERIGORD;24440
23487;BEAUSSAC;24340
23488;BERTRIC BUREE;24320
23489;BEZENAC;24220
23490;BONNEVILLE ET ST AVIT DE FUMADIERES;24230
23491;BOUILLAC;24480
23492;BOUZIC;24250
23493;CALVIAC EN PERIGORD;24370
23494;CAMPAGNE;24260
23495;CENAC ET ST JULIEN;24250
23496;CERCLES;24320
23497;LA CHAPELLE FAUCHER;24530
23498;LA CHAPELLE GRESIGNAC;24320
23499;COMBERANCHE ET EPELUCHE;24600
23500;CONDAT SUR VEZERE;24570
23501;FOULAIN;52000
23502;FRESNES SUR APANCE;52400
23503;FRONVILLE;52300
23504;GENEVRIERES;52500
23505;GIEY SUR AUJON;52210
23506;GRANDCHAMP;52600
23507;GUYONVELLE;52400
23508;HALLIGNICOURT;52100
23509;ILLOUD;52150
23510;JUZENNECOURT;52330
23511;LACHAPELLE EN BLAISY;52330
23512;LAFERTE SUR AMANCE;52500
23513;LAMOTHE EN BLAISY;52330
23514;BAYARD SUR MARNE;52170
23515;BAYARD SUR MARNE;52170
23516;LANTY SUR AUBE;52120
23517;LAVILLENEUVE;52140
23518;LEVECOURT;52150
23519;LEZEVILLE;52230
23520;LES LOGES;52500
23521;LONGEAU PERCEY;52250
23522;MAGNEUX;52130
23523;MELAY;52400
23524;MENNOUVEAUX;52240
23525;MIRBEL;52320
23526;MONTCHARVOT;52400
23527;VAL DE MEUSE;52140
23528;VAL DE MEUSE;52140
23529;MONTREUIL SUR THONNANCE;52230
23530;ST MICHEL DE CHAILLOL;5260
23531;LA SALLE LES ALPES;5240
23532;THEUS;5190
23533;VALLOUISE;5290
23534;VARS;5560
23535;VILLAR D ARENE;5480
23536;VILLAR ST PANCRACE;5100
23537;AIGLUN;6910
23538;ASCROS;6260
23539;AUVARE;6260
23540;BELVEDERE;6450
23541;BENDEJUN;6390
23542;BEZAUDUN LES ALPES;6510
23543;BONSON;6830
23544;CANNES;6400
23545;LE CANNET;6110
23546;CARROS;6510
23547;CASTELLAR;6500
23548;CLANS;6420
23549;CONSEGUDES;6510
23550;LA CROIX SUR ROUDOULE;6260
23551;CUEBRIS;6910
23552;DURANUS;6670
23553;ENTRAUNES;6470
23554;L ESCARENE;6440
23555;ESCRAGNOLLES;6460
23556;GILETTE;6830
23557;GOURDON;6620
23558;GRASSE;6130
23559;ISOLA;6420
23560;LEVENS;6670
23561;LEVENS;6670
23562;MASSOINS;6710
23563;MOUGINS;6250
23564;NICE;6200
23565;OPIO;6650
23566;PEGOMAS;6580
23567;PEILLON;6440
23568;PEONE;6470
23569;LA ROQUE EN PROVENCE;6910
23570;STE AGNES;6500
23571;ST CEZAIRE SUR SIAGNE;6530
23572;ST ETIENNE DE TINEE;6660
23573;ST JEANNET;6640
23574;ST MARTIN VESUBIE;6450
23575;ST SAUVEUR SUR TINEE;6420
23576;SERANON;6750
23577;SPERACEDES;6530
23578;LE TIGNET;6530
23579;TOURNEFORT;6420
23580;TOURRETTE LEVENS;6690
23581;TOURRETTES SUR LOUP;6140
23582;UTELLE;6450
23583;VENANSON;6450
23584;VILLEFRANCHE SUR MER;6230
23585;VILLENEUVE D ENTRAUNES;6470
23586;AILHON;7200
23587;ALBA LA ROMAINE;7400
23588;ALBON D ARDECHE;7190
23589;ALISSAS;7210
23590;ASTET;7330
23591;BALAZUC;7120
23592;BEAUVENE;7190
23593;CHAMBONAS;7140
23594;CHANDOLAS;7230
23595;CHATEAUBOURG;7130
23596;CHOMERAC;7210
23597;CORNAS;7130
23598;DARBRES;7170
23599;DAVEZIEUX;7430
23600;DEVESSET;7320
23601;BUICOURT;60380
23602;CAMPEAUX;60220
23603;CANDOR;60310
23604;CANLY;60680
23605;CATENOY;60840
23606;CATHEUX;60360
23607;CAUFFRY;60290
23608;LA CHAPELLE EN SERVAL;60520
23609;CHOISY AU BAC;60750
23610;CRAPEAUMESNIL;60310
23611;CUISE LA MOTTE;60350
23612;CUVERGNON;60620
23613;DAMERAUCOURT;60210
23614;DELINCOURT;60240
23615;EMEVILLE;60123
23616;ERNEMONT BOUTAVENT;60380
23617;ESCHES;60110
23618;ESPAUBOURG;60650
23619;ESSUILES;60510
23620;ETAVIGNY;60620
23621;FONTAINE LAVAGANNE;60690
23622;FOUILLOY;60220
23623;FOUQUENIES;60000
23624;FRANCIERES;60190
23625;FRESNOY EN THELLE;60530
23626;FRESNOY LE LUAT;60800
23627;GAUDECHART;60210
23628;GERBEROY;60380
23629;GOURNAY SUR ARONDE;60190
23630;GREMEVILLERS;60380
23631;GURY;60310
23632;HAINVILLERS;60490
23633;HANNACHES;60650
23634;HODENC L EVEQUE;60430
23635;LA HOUSSOYE;60390
23636;IVRY LE TEMPLE;60173
23637;JAUX;60880
23638;LABOSSE;60590
23639;LACHAPELLE ST PIERRE;60730
23640;LACHAPELLE SOUS GERBEROY;60380
23641;LALANDE EN SON;60590
23642;LALANDELLE;60850
23643;LAVERSINES;60510
23644;LIANCOURT;60140
23645;LIERVILLE;60240
23646;LIEUVILLERS;60130
23647;LIHUS;60360
23648;MACHEMONT;60150
23649;MAIMBEVILLE;60600
23650;MARGNY AUX CERISES;60310
23651;MARSEILLE EN BEAUVAISIS;60690
23652;MERY LA BATAILLE;60420
23653;MILLY SUR THERAIN;60112
23654;MONCEAUX;60940
23655;MONCHY HUMIERES;60113
23656;MONTATAIRE;60160
23657;MONTGERAIN;60420
23658;MONTMACQ;60150
23659;MORTEFONTAINE;60128
23660;MORTEFONTAINE EN THELLE;60570
23661;MOUCHY LE CHATEL;60250
23662;MUREAUMONT;60220
23663;NANTEUIL LE HAUDOUIN;60440
23664;NEUFCHELLES;60890
23665;LA NEUVILLE EN HEZ;60510
23666;NOGENT SUR OISE;60180
23667;NOURARD LE FRANC;60130
23668;OGNES;60440
23669;OGNON;60810
23670;ORMOY LE DAVIEN;60620
23671;ORMOY VILLERS;60800
23672;PEROY LES GOMBRIES;60440
23673;LE PLESSIS BELLEVILLE;60330
23674;LE PLESSIS PATTE D OIE;60640
23675;PONTPOINT;60700
23676;PREVILLERS;60360
23677;RANTIGNY;60290
23678;RARAY;60810
23679;RHUIS;60410
23680;RICQUEBOURG;60490
23681;ROSOY EN MULTIEN;60620
23682;ROTANGY;60360
23683;ROTHOIS;60690
23684;ROUVROY LES MERLES;60120
23685;RUSSY BEMONT;60117
23686;ST ANDRE FARIVILLERS;60480
23687;ST AUBIN EN BRAY;60650
23688;ST GERMAIN LA POTERIE;60650
23689;ST GERMER DE FLY;60850
23690;SAINTINES;60410
23691;ST JUST EN CHAUSSEE;60130
23692;ST MARTIN AUX BOIS;60420
23693;ST MAUR;60210
23694;ST PAUL;60650
23695;ST QUENTIN DES PRES;60380
23696;ST REMY EN L EAU;60130
23697;ST SAUVEUR;60320
23698;ST SULPICE;60430
23699;SARCUS;60210
23700;SARNOIS;60210
23701;CHAMBOLLE MUSIGNY;21220
23702;CHAMPRENAULT;21690
23703;CHARMES;21310
23704;CHEUGE;21310
23705;CHOREY LES BEAUNE;21200
23706;CIVRY EN MONTAGNE;21320
23707;COLLONGES LES BEVY;21220
23708;COMBERTAULT;21200
23709;CORCELLES LES ARTS;21190
23710;CORPEAU;21190
23711;COURCELLES LES MONTBARD;21500
23712;COURCELLES LES SEMUR;21140
23713;COURLON;21580
23714;COUTERNON;21560
23715;CURTIL VERGY;21220
23716;DETAIN ET BRUANT;21220
23717;DIANCEY;21430
23718;DRAMBON;21270
23719;DREE;21540
23720;DUESME;21510
23721;ECHEVRONNE;21420
23722;EPERNAY SOUS GEVREY;21220
23723;ERINGES;21500
23724;ESSAROIS;21290
23725;ETAIS;21500
23726;L ETANG VERGY;21220
23727;ETORMAY;21450
23728;FAIN LES MONTBARD;21500
23729;FAUVERNEY;21110
23730;FENAY;21600
23731;LE FETE;21230
23732;FLAGEY LES AUXONNE;21130
23733;FLAVIGNY SUR OZERAIN;21150
23734;FLEE;21140
23735;FONCEGRIVE;21260
23736;FONTANGY;21390
23737;FRENOIS;21120
23738;GEVROLLES;21520
23739;GISSEY LE VIEIL;21350
23740;GOMMEVILLE;21400
23741;GRANCEY LE CHATEAU NEUVELLE;21580
23742;GRESIGNY STE REINE;21150
23743;JAILLY LES MOULINS;21150
23744;LABERGEMENT LES AUXONNE;21130
23745;LAMARCHE SUR SAONE;21760
23746;LANTHES;21250
23747;LAPERRIERE SUR SAONE;21170
23748;LECHATELET;21250
23749;LERY;21440
23750;LUSIGNY SUR OUCHE;21360
23751;LUX;21120
23752;MAGNIEN;21230
23753;MALAIN;21410
23754;MARCHESEUIL;21430
23755;MARLIENS;21110
23756;MARMAGNE;21500
23757;MAVILLY MANDELOT;21190
23758;MAXILLY SUR SAONE;21270
23759;MELOISEY;21190
23760;MEURSANGES;21200
23761;MOLPHEY;21210
23762;MONTAGNY LES BEAUNE;21200
23763;MONTOILLOT;21540
23764;NOGENT LES MONTBARD;21500
23765;NOIDAN;21390
23766;NOIRON SOUS GEVREY;21910
23767;NOIRON SUR BEZE;21310
23768;NOIRON SUR SEINE;21400
23769;NORGES LA VILLE;21490
23770;NUITS ST GEORGES;21700
23771;ORAIN;21610
23772;OUGES;21600
23773;PASQUES;21370
23774;PLUVAULT;21110
23775;POMMARD;21630
23776;PONCEY LES ATHEE;21130
23777;PONT;21130
23778;PONT ET MASSENE;21140
23779;POSANGES;21350
23780;POTHIERES;21400
23781;PRALON;21410
23782;PRECY SOUS THIL;21390
23783;PREMEAUX PRISSEY;21700
23784;PREMIERES;21110
23785;PRUSLY SUR OURCE;21400
23786;QUEMIGNY POISOT;21220
23787;QUEMIGNY SUR SEINE;21510
23788;QUINCY LE VICOMTE;21500
23789;REMILLY EN MONTAGNE;21540
23790;REMILLY SUR TILLE;21560
23791;LA ROCHE EN BRENIL;21530
23792;ROCHEFORT SUR BREVON;21510
23793;SACQUENAY;21260
23794;ST HELIER;21690
23795;ST JEAN DE BOEUF;21410
23796;ST MARC SUR SEINE;21450
23797;ST MARTIN DE LA MER;21210
23798;ST MARTIN DU MONT;21440
23799;ST MESMIN;21540
23800;SANTENAY;21590
23801;ST AY;45130
23802;ST CYR EN VAL;45590
23803;ST GERMAIN DES PRES;45220
23804;ST HILAIRE SUR PUISEAUX;45700
23805;LA SELLE EN HERMOY;45210
23806;TRAINOU;45470
23807;TRIGUERES;45220
23808;TRINAY;45410
23809;VILLEVOQUES;45700
23810;VIMORY;45700
23811;YEVRE LA VILLE;45300
23812;ALBIAC;46500
23813;ANGLARS;46120
23814;BANNES;46400
23815;BLARS;46330
23816;BRENGUES;46320
23817;CAJARC;46160
23818;CALVIGNAC;46160
23819;CANIAC DU CAUSSE;46240
23820;CARENNAC;46110
23821;CASTELFRANC;46140
23822;CAZILLAC;46600
23823;CORN;46100
23824;CORNAC;46130
23825;CRAYSSAC;46150
23826;CUZAC;46270
23827;DEGAGNAC;46340
23828;DURAVEL;46700
23829;FELZINS;46270
23830;ST PAUL FLAUGNAC;46170
23831;FLOIRAC;46600
23832;FRANCOULES;46090
23833;FRAYSSINET LE GELAT;46250
23834;FRAYSSINHES;46400
23835;GINDOU;46250
23836;GOUJOUNAC;46250
23837;GREALOU;46160
23838;LABASTIDE MARNHAC;46090
23839;COEUR DE CAUSSE;46240
23840;LACAVE;46200
23841;LANZAC;46200
23842;LAURESSES;46210
23843;LEYME;46120
23844;LINAC;46270
23845;MARMINIAC;46250
23846;MASCLAT;46350
23847;MAUROUX;46700
23848;MAXOU;46090
23849;MECHMONT;46150
23850;MILHAC;46300
23851;MOLIERES;46120
23852;MONTCUQ EN QUERCY BLANC;46800
23853;NADAILLAC DE ROUGE;46350
23854;PESCADOIRES;46220
23855;PRENDEIGNES;46270
23856;PROMILHANES;46260
23857;PUYBRUN;46130
23858;QUISSAC;46320
23859;REILHAGUET;46350
23860;ROCAMADOUR;46500
23861;ROUFFILHAC;46300
23862;SABADEL LATRONQUIERE;46210
23863;STE ALAUZIE;46170
23864;ST CERE;46400
23865;ST DENIS CATUS;46150
23866;ST JEAN LESPINASSE;46400
23867;ST LAURENT LOLMIE;46800
23868;ST MEDARD DE PRESQUE;46400
23869;ST MICHEL DE BANNIERES;46110
23870;ST PAUL DE VERN;46400
23871;ST PERDOUX;46100
23872;ST PROJET;46300
23873;ST SOZY;46200
23874;ST VINCENT DU PENDIT;46400
23875;SAUX;46800
23876;SENIERGUES;46240
23877;SOUCIRAC;46300
23878;SOUILLAC;46200
23879;SOUSCEYRAC EN QUERCY;46190
23880;SOUSCEYRAC EN QUERCY;46190
23881;TERROU;46120
23882;USSEL;46240
23883;VAYRAC;46110
23884;VIAZAC;46100
23885;LE VIGAN;46300
23886;VIRE SUR LOT;46700
23887;ST JEAN LAGINESTE;46400
23888;ALLEMANS DU DROPT;47800
23889;ARGENTON;47250
23890;AURIAC SUR DROPT;47120
23891;BAZENS;47130
23892;BEAUVILLE;47470
23893;BLANQUEFORT SUR BRIOLANCE;47500
23894;BOE;47550
23895;BOURLENS;47370
23896;BOURRAN;47320
23897;BRUCH;47130
23898;CAHUZAC;47330
23899;CAMBES;47350
23900;CANCON;47290
23901;COUX ET BIGAROQUE MOUZENS;24220
23902;CREYSSAC;24350
23903;DOUCHAPT;24350
23904;DUSSAC;24270
23905;EGLISE NEUVE DE VERGT;24380
23906;ESCOIRE;24420
23907;ETOUARS;24360
23908;PLAISANCE;24560
23909;EYZERAC;24800
23910;FAUX;24560
23911;FESTALEMPS;24410
23912;LE FLEIX;24130
23913;FOSSEMAGNE;24210
23914;LES GRAULGES;24340
23915;GRIVES;24170
23916;ISSAC;24400
23917;JOURNIAC;24260
23918;LALINDE;24150
23919;LAMONZIE ST MARTIN;24680
23920;LAVALADE;24540
23921;LAVEYSSIERE;24130
23922;LEGUILLAC DE L AUCHE;24110
23923;LEMPZOURS;24800
23924;LUSIGNAC;24320
23925;MARCILLAC ST QUENTIN;24200
23926;MAUZAC ET GRAND CASTANG;24150
23927;MAUZENS ET MIREMONT;24260
23928;MESCOULES;24240
23929;MEYRALS;24220
23930;MONESTIER;24240
23931;MONMARVES;24560
23932;MONTCARET;24230
23933;MONTFERRAND DU PERIGORD;24440
23934;MONTIGNAC;24290
23935;MONTREM;24110
23936;MOULIN NEUF;24700
23937;NADAILLAC;24590
23938;NANTEUIL AURIAC DE BOURZAC;24320
23939;NAUSSANNES;24440
23940;NOTRE DAME DE SANILHAC;24660
23941;ORLIAGUET;24370
23942;PAULIN;24590
23943;PORT STE FOY ET PONCHAPT;33220
23944;PRATS DE CARLUX;24370
23945;PRATS DU PERIGORD;24550
23946;RAZAC SUR L ISLE;24430
23947;ROUFFIGNAC ST CERNIN DE REILHAC;24580
23948;ST AMAND DE COLY;24290
23949;ST AUBIN DE NABIRAT;24250
23950;ST AULAYE PUYMANGOU;24410
23951;ST CHAMASSY;24260
23952;ST CREPIN DE RICHEMONT;24310
23953;STE CROIX;24440
23954;STE EULALIE D ANS;24640
23955;STE FOY DE BELVES;24170
23956;ST GERMAIN DE BELVES;24170
23957;ST JEAN DE COLE;24800
23958;ST JEAN D EYRAUD;24140
23959;ST MARCEL DU PERIGORD;24510
23960;ST MARTIN DE GURSON;24610
23961;ST MAIME DE PEREYROL;24380
23962;ST PARDOUX DE DRONE;24600
23963;ST PAUL LA ROCHE;24800
23964;ST PIERRE DE CHIGNAC;24330
23965;ST SAUVEUR LALANDE;24700
23966;ST VINCENT DE COSSE;24220
23967;ST VINCENT JALMOUTIERS;24410
23968;ST VIVIEN;24230
23969;SALAGNAC;24160
23970;SALLES DE BELVES;24170
23971;SAVIGNAC DE NONTRON;24300
23972;SEGONZAC;24600
23973;SERRES ET MONTGUYARD;24500
23974;SIORAC DE RIBERAC;24600
23975;TERRASSON LAVILLEDIEU;24120
23976;VARENNES;24150
23977;VELINES;24230
23978;VEYRINES DE VERGT;24380
23979;ALLENJOIE;25490
23980;AMAGNEY;25220
23981;AMANCEY;25330
23982;AMONDANS;25330
23983;ANTEUIL;25340
23984;AUDEUX;25170
23985;LES AUXONS;25870
23986;AVANNE AVENEY;25720
23987;AVILLEY;25680
23988;BART;25420
23989;BARTHERANS;25440
23990;BAVANS;25550
23991;LE BELIEU;25500
23992;BERTHELANGE;25410
23993;BEUTAL;25250
23994;BIEF;25190
23995;BONDEVAL;25230
23996;BONNETAGE;25210
23997;BONNEVAUX;25560
23998;BOURGUIGNON;25150
23999;BOURNOIS;25250
24000;BREMONDANS;25530
24001;DOMPNAC;7260
24002;DORNAS;7160
24003;FONS;7200
24004;GOURDON;7000
24005;ISSANLAS;7660
24006;JAUJAC;7380
24007;JAUNAC;7160
24008;JUVINAS;7600
24009;LAGORCE;7150
24010;LAMASTRE;7270
24011;LAVILLATTE;7660
24012;LEMPS;7610
